source,voyage_id,vessel_type,cluster,dwt,n_ports,nz_dest_port,p_alien_per_port,p_intro_per_port,p_estab_per_port,pr_inv_per_port,p_invasion
synthetic,syn_00683,RoRo,0,14906.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.18737278, 0.23893904, 0.30034231, 0.35292716, 0.42748941, 0.48863604]","[0.00011623, 0.00013195, 0.00013195, 0.00013195, 0.00011623, 0.00011924]","[2.1778e-05, 3.15285e-05, 3.96308e-05, 4.65695e-05, 4.96863e-05, 5.82674e-05]",0.0002474354
synthetic,syn_00684,Container,0,30814.0,6,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0]","[0.28085733, 0.30852879, 0.35180482, 0.39577373, 0.41692841]","[9.871e-05, 0.00013195, 0.00013195, 0.00013195, 0.00013195]","[2.77234e-05, 4.0711e-05, 4.64214e-05, 5.22232e-05, 5.50146e-05]",0.0002220741
synthetic,syn_00685,RoRo,0,14906.0,5,AUCKLAND,"[1.0, 1.0, 1.0, 1.0]","[0.3394544, 0.42459777, 0.50595095, 0.59109773]","[0.00011063, 0.00011063, 0.00011063, 0.00011174]","[3.75538e-05, 4.69732e-05, 5.59733e-05, 6.60466e-05]",0.0002065311
synthetic,syn_00686,RoRo,0,12909.0,5,AUCKLAND,"[1.0, 1.0, 0.999965, 0.999902]","[0.34798126, 0.51924066, 0.61660442, 0.74141269]","[0.00011063, 0.00011553, 0.00013371, 0.00013371]","[3.84972e-05, 5.99887e-05, 8.24422e-05, 9.91232e-05]",0.0002800229
synthetic,syn_00687,RoRo,0,15068.0,5,TAURANGA,"[1.0, 1.0, 1.0, 1.0]","[0.38031367, 0.48190231, 0.68872329, 0.79130197]","[0.00013195, 0.00013195, 0.00010291, 0.00010291]","[5.01832e-05, 6.3588e-05, 7.08755e-05, 8.14318e-05]",0.0002660522
synthetic,syn_00688,Tanker,0,12702.0,5,AUCKLAND,"[1.0, 1.0, 1.0, 1.0]","[0.10297701, 0.2378533, 0.44186893, 0.54900467]","[0.00013195, 0.00013195, 0.00011623, 0.00011924]","[1.3588e-05, 3.13852e-05, 5.13576e-05, 6.5466e-05]",0.0001617878
synthetic,syn_00689,Container,0,51807.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.2477665, 0.27761452, 0.30717499, 0.33029674, 0.36055552, 0.37927802]","[0.00013195, 0.00013195, 9.871e-05, 0.00013195, 0.00011623, 0.00011623]","[3.26933e-05, 3.66318e-05, 3.03213e-05, 4.35834e-05, 4.19067e-05, 4.40827e-05]",0.0002291974
synthetic,syn_00690,Container,0,40208.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 0.998451, 0.999861, 0.999903]","[0.2737012, 0.35414106, 0.39589936, 0.50266137, 0.5497986, 0.58358933]","[0.00010291, 0.00011063, 0.00011063, 0.00011601, 0.00011601, 0.00011601]","[2.81662e-05, 3.91786e-05, 4.37983e-05, 5.8222e-05, 6.37717e-05, 6.7694e-05]",0.0003007937
synthetic,syn_00691,Container,0,51737.0,7,NEW PLYMOUTH,"[0.999962, 1.0, 1.0, 1.0, 0.999999, 0.999999]","[0.20544902, 0.27323178, 0.34694648, 0.36338168, 0.62457852, 0.67616693]","[0.00014047, 0.00010536, 0.00010536, 0.00010536, 8.776e-05, 8.776e-05]","[2.88588e-05, 2.8789e-05, 3.65559e-05, 3.82876e-05, 5.48126e-05, 5.934e-05]",0.000246619
synthetic,syn_00692,Container,0,24646.0,6,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0]","[0.27175878, 0.29299069, 0.32333906, 0.34196754, 0.36962458]","[0.00013195, 0.00013195, 0.00013195, 0.00013195, 0.00013195]","[3.58591e-05, 3.86607e-05, 4.26653e-05, 4.51233e-05, 4.87727e-05]",0.0002110633
synthetic,syn_00693,Container,0,51807.0,7,TAURANGA,"[1.0, 1.0, 0.999989, 0.999965, 0.999999, 1.0]","[0.28281284, 0.30322851, 0.39316785, 0.444312, 0.49286424, 0.52986898]","[0.00011063, 0.00011174, 0.00013371, 0.00013371, 0.00013088, 0.00013992]","[3.12876e-05, 3.38814e-05, 5.25692e-05, 5.94061e-05, 6.45054e-05, 7.41417e-05]",0.0003157506
synthetic,syn_00694,RoRo,0,16837.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.28708827, 0.38702192, 0.47862556, 0.57879656, 0.66309336, 0.73113691]","[9.871e-05, 9.871e-05, 0.00013195, 0.00013195, 0.00013195, 0.00013195]","[2.83385e-05, 3.8203e-05, 6.31557e-05, 7.63734e-05, 8.74966e-05, 9.64751e-05]",0.0003899808
synthetic,syn_00695,Container,0,80409.0,5,AUCKLAND,"[1.0, 1.0, 0.999965, 0.999902]","[0.50737603, 0.54132554, 0.69747717, 0.76682117]","[0.00011063, 0.00011174, 0.00013371, 0.00013371]","[5.6131e-05, 6.04853e-05, 9.32552e-05, 0.0001025202]",0.0003123559
synthetic,syn_00696,Tanker,0,12812.0,6,AUCKLAND,"[1.0, 1.0, 1.0, 0.999888, 0.999998]","[0.04191861, 0.11016958, 0.26729834, 0.66995843, 0.85425222]","[0.00013195, 0.00013195, 0.00013195, 0.00013371, 0.00011553]","[5.5312e-06, 1.45371e-05, 3.52706e-05, 8.9569e-05, 9.86929e-05]",0.0002435808
synthetic,syn_00697,Container,0,24646.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.999965]","[0.27044535, 0.29968194, 0.33604361, 0.36729455, 0.39128673, 0.50910134]","[0.00013195, 0.00013195, 0.00013195, 0.00011623, 0.00011623, 0.00013371]","[3.56858e-05, 3.95437e-05, 4.43417e-05, 4.26899e-05, 4.54785e-05, 6.80687e-05]",0.0002757769
synthetic,syn_00698,RoRo,0,12988.0,6,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0]","[0.26258655, 0.35050443, 0.44900633, 0.53314558, 0.62826431]","[0.00013195, 0.00013195, 9.871e-05, 0.00013195, 0.00011623]","[3.46488e-05, 4.62498e-05, 4.43215e-05, 7.03497e-05, 7.30219e-05]",0.0002685634
synthetic,syn_00699,RoRo,0,15261.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.22288454, 0.28197616, 0.34785952, 0.4177882, 0.48066903, 0.58254675]","[0.00011623, 0.00013195, 0.00013195, 0.00013195, 0.00013195, 0.00011623]","[2.59054e-05, 3.72074e-05, 4.59008e-05, 5.5128e-05, 6.34253e-05, 6.77083e-05]",0.0002952395
synthetic,syn_00700,Container,0,30813.0,6,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0]","[0.1753775, 0.19114175, 0.20338897, 0.23110778, 0.24611205]","[0.00013195, 0.00013195, 0.00013195, 0.00011623, 0.00011623]","[2.31414e-05, 2.52216e-05, 2.68376e-05, 2.68612e-05, 2.86051e-05]",0.0001306601
synthetic,syn_00701,Container,0,30721.0,7,NEW PLYMOUTH,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.25502151, 0.28325873, 0.30461672, 0.3251628, 0.46458655, 0.5249755]","[0.00012132, 0.00012132, 0.00012132, 0.00012132, 8.776e-05, 8.776e-05]","[3.09404e-05, 3.43663e-05, 3.69575e-05, 3.94503e-05, 4.07719e-05, 4.60716e-05]",0.0002285363
synthetic,syn_00702,Reefer,0,12354.0,7,NEW PLYMOUTH,"[1.0, 1.0, 1.0, 0.999999, 1.0, 1.0]","[0.20038948, 0.25126567, 0.31298789, 0.52507902, 0.6219512, 0.73601061]","[0.00010536, 0.00010536, 0.00012132, 8.776e-05, 8.776e-05, 8.776e-05]","[2.1114e-05, 2.64745e-05, 3.79732e-05, 4.60806e-05, 5.45821e-05, 6.45919e-05]",0.0002507908
synthetic,syn_00703,Container,0,53327.0,7,AUCKLAND,"[1.0, 1.0, 0.999998, 1.0, 1.0, 0.999997]","[0.22732948, 0.26124805, 0.44420788, 0.46783472, 0.51562903, 0.59359766]","[0.00013195, 9.871e-05, 0.00011553, 0.00011553, 0.00011553, 0.00013088]","[2.99966e-05, 2.57878e-05, 5.13199e-05, 5.40497e-05, 5.95714e-05, 7.76891e-05]",0.0002983783
synthetic,syn_00704,Reefer,0,12313.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 0.999998, 0.999991, 0.999902]","[0.18081138, 0.23116851, 0.31319602, 0.53162533, 0.65421475, 0.76245921]","[0.00011063, 0.00011063, 0.00011063, 0.00013088, 0.00013088, 0.00013371]","[2.00032e-05, 2.55742e-05, 3.46489e-05, 6.95783e-05, 8.5622e-05, 0.000101937]",0.0003373191
synthetic,syn_00705,RoRo,0,14906.0,7,NELSON,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.19930635, 0.25838568, 0.35486678, 0.46151296, 0.53740868, 0.62155433]","[0.00010536, 0.00010536, 7.916e-05, 0.00010536, 0.00010536, 0.00010536]","[2.09998e-05, 2.72247e-05, 2.80907e-05, 4.86272e-05, 5.66239e-05, 6.54899e-05]",0.0002470316
synthetic,syn_00706,Reefer,0,12354.0,7,TAURANGA,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.20608722, 0.2837322, 0.35636641, 0.43613102, 0.53496508, 0.60693205]","[0.00013195, 0.00013195, 9.871e-05, 0.00013195, 0.00011623, 0.00011623]","[2.71936e-05, 3.74391e-05, 3.5177e-05, 5.75484e-05, 6.2178e-05, 7.05425e-05]",0.0002900443
synthetic,syn_00707,Container,0,80115.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.3829087, 0.39858125, 0.42748918, 0.46558187, 0.50267765, 0.58763644]","[0.00013195, 0.00013195, 0.00013195, 0.00013195, 0.00013195, 0.0001061]","[5.05256e-05, 5.25936e-05, 5.64081e-05, 6.14345e-05, 6.63294e-05, 6.23485e-05]",0.0003495889
synthetic,syn_00708,Container,0,50595.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.38218994, 0.40649716, 0.44149787, 0.45941287, 0.52528245, 0.55630422]","[0.00011623, 0.00013195, 0.00013195, 0.00013195, 0.00011623, 0.00011924]","[4.44212e-05, 5.36382e-05, 5.82566e-05, 6.06205e-05, 6.10526e-05, 6.63365e-05]",0.0003442763
synthetic,syn_00709,RoRo,0,14906.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.999861]","[0.27313941, 0.33828452, 0.41331144, 0.51075124, 0.60649202, 0.81298564]","[0.00013195, 0.00013195, 0.00013195, 0.00013195, 0.00013195, 0.00011601]","[3.60413e-05, 4.46374e-05, 5.45373e-05, 6.73947e-05, 8.00279e-05, 9.42991e-05]",0.0003768797
synthetic,syn_00710,Container,0,52683.0,5,TAURANGA,"[1.0, 1.0, 1.0, 1.0]","[0.32907048, 0.37796158, 0.41004453, 0.43080528]","[0.00013195, 0.00013195, 9.871e-05, 9.871e-05]","[4.34215e-05, 4.98728e-05, 4.04755e-05, 4.25248e-05]",0.000176283
synthetic,syn_00711,Bulker,0,37085.0,6,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0]","[0.14454573, 0.30275765, 0.49729432, 0.6087984, 0.67815096]","[0.00013195, 0.00013195, 0.00013195, 0.00013195, 0.00013195]","[1.90731e-05, 3.99495e-05, 6.5619e-05, 8.03322e-05, 8.94835e-05]",0.0002944243
synthetic,syn_00712,Container,0,80115.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.32733548, 0.35415664, 0.38835999, 0.40712879, 0.43428904, 0.44539123]","[0.00013195, 0.00011623, 0.00013195, 0.00013195, 0.00011623, 0.00011623]","[4.31926e-05, 4.11629e-05, 5.12449e-05, 5.37215e-05, 5.04766e-05, 5.1767e-05]",0.0002915301
synthetic,syn_00713,Container,0,52216.0,5,AUCKLAND,"[1.0, 1.0, 1.0, 1.0]","[0.39261408, 0.43847515, 0.47189065, 0.54373015]","[0.00013195, 0.00011623, 0.0001061, 0.0001061]","[5.18063e-05, 5.09631e-05, 5.00678e-05, 5.76901e-05]",0.0002105107
synthetic,syn_00714,RoRo,0,19550.0,7,NEW PLYMOUTH,"[0.999962, 1.0, 1.0, 1.0, 0.999999, 0.999999]","[0.23299435, 0.37242433, 0.46795385, 0.55575067, 0.76338481, 0.84428993]","[0.00014047, 0.00010536, 0.00010536, 0.00010536, 8.776e-05, 8.776e-05]","[3.2728e-05, 3.92404e-05, 4.93058e-05, 5.85565e-05, 6.69942e-05, 7.40943e-05]",0.0003208769
synthetic,syn_00715,Container,0,31756.0,7,NEW PLYMOUTH,"[0.999962, 1.0, 1.0, 1.0, 0.999999, 0.999999]","[0.19997, 0.29967308, 0.33490669, 0.3558062, 0.45256352, 0.51380425]","[0.00014047, 0.00010536, 0.00010536, 0.00010536, 8.776e-05, 8.776e-05]","[2.80891e-05, 3.1575e-05, 3.52873e-05, 3.74894e-05, 3.97167e-05, 4.50911e-05]",0.000217229
synthetic,syn_00716,Container,0,69107.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.999998]","[0.32616212, 0.3646808, 0.38123987, 0.40911406, 0.45553731, 0.72588693]","[0.00013195, 0.00011623, 0.00011623, 0.00011623, 0.00013195, 0.00013088]","[4.30378e-05, 4.23861e-05, 4.43108e-05, 4.75505e-05, 6.01091e-05, 9.5003e-05]",0.0003323523
synthetic,syn_00717,Container,0,80115.0,5,AUCKLAND,"[1.0, 1.0, 1.0, 1.0]","[0.42136415, 0.46145023, 0.49111963, 0.61313094]","[0.00011063, 0.00011063, 0.00011174, 0.00013992]","[4.66155e-05, 5.10502e-05, 5.48755e-05, 8.57921e-05]",0.0002383125
synthetic,syn_00718,Reefer,0,10630.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.999965]","[0.20731745, 0.26480782, 0.3420715, 0.43412602, 0.51554287, 0.70757449]","[0.00013195, 0.00013195, 0.00013195, 0.00011623, 0.00011623, 0.00013371]","[2.7356e-05, 3.4942e-05, 4.51371e-05, 5.04576e-05, 5.99205e-05, 9.46053e-05]",0.0003123792
synthetic,syn_00719,Tanker,0,19956.0,6,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0]","[0.04349053, 0.13248074, 0.3338296, 0.55793709, 0.66221667]","[9.871e-05, 9.871e-05, 0.00013195, 0.00013195, 0.00011623]","[4.293e-06, 1.30772e-05, 4.40495e-05, 7.3621e-05, 7.69682e-05]",0.0002119932
synthetic,syn_00720,Container,0,52180.0,5,AUCKLAND,"[1.0, 1.0, 1.0, 1.0]","[0.41288694, 0.45883216, 0.49770417, 0.55872378]","[9.871e-05, 0.00013195, 0.00011623, 0.0001061]","[4.07561e-05, 6.05439e-05, 5.78472e-05, 5.92809e-05]",0.0002184103
synthetic,syn_00721,Container,0,23482.0,5,AUCKLAND,"[1.0, 1.0, 1.0, 0.999913]","[0.2822274, 0.34756733, 0.40231634, 0.46363354]","[0.00011063, 0.00013992, 0.00013992, 0.00013371]","[3.12228e-05, 4.86332e-05, 5.62939e-05, 6.19862e-05]",0.0001981216
synthetic,syn_00722,Container,0,21361.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.999965]","[0.19988169, 0.2191662, 0.2412815, 0.25689488, 0.30348858, 0.45874]","[0.00013195, 0.00013195, 0.00013195, 0.00013195, 0.00011267, 0.00013371]","[2.63748e-05, 2.89194e-05, 3.18376e-05, 3.38978e-05, 3.41955e-05, 6.13352e-05]",0.0002165412
synthetic,syn_00723,Container,0,53870.0,5,NAPIER,"[1.0, 1.0, 1.0, 0.999996]","[0.43706756, 0.45395105, 0.48316739, 0.64749299]","[8.967e-05, 8.967e-05, 9.156e-05, 0.00010558]","[3.91897e-05, 4.07035e-05, 4.42376e-05, 6.83635e-05]",0.0001924807
synthetic,syn_00724,General Cargo,0,37154.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 0.998451, 0.999861, 0.999903]","[0.21364899, 0.35508205, 0.46530765, 0.67353849, 0.83642803, 0.87237473]","[0.00010291, 0.00011063, 0.00011063, 0.00011601, 0.00011601, 0.00011601]","[2.19863e-05, 3.92827e-05, 5.1477e-05, 7.80143e-05, 9.70182e-05, 0.0001011919]",0.00038891
synthetic,syn_00725,Container,0,48169.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.998451]","[0.37621164, 0.39882627, 0.50617765, 0.57922429, 0.62420521, 0.67715828]","[0.00013195, 0.00013195, 0.00010291, 0.00010291, 0.00010291, 0.00011601]","[4.96419e-05, 5.2626e-05, 5.209e-05, 5.96072e-05, 6.42361e-05, 7.84335e-05]",0.000356582
synthetic,syn_00726,Container,0,54405.0,7,NAPIER,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.30991381, 0.32897607, 0.37949131, 0.41049703, 0.42791144, 0.47298672]","[0.00010536, 0.00010536, 0.00010536, 0.00010536, 0.00010536, 0.00010536]","[3.2654e-05, 3.46625e-05, 3.9985e-05, 4.32519e-05, 4.50867e-05, 4.98361e-05]",0.0002454512
synthetic,syn_00727,Container,0,13054.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.14053315, 0.16397248, 0.20881902, 0.2334033, 0.25741123, 0.31657512]","[0.00013195, 0.0001061, 0.00013195, 0.00013195, 0.00013195, 0.0001061]","[1.85436e-05, 1.73976e-05, 2.75541e-05, 3.07981e-05, 3.3966e-05, 3.35888e-05]",0.0001618374
synthetic,syn_00728,Container,0,23252.0,6,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0]","[0.24522495, 0.26774157, 0.30898969, 0.32753881, 0.36190554]","[0.00011623, 0.00013195, 0.00013195, 0.00013195, 0.00011623]","[2.8502e-05, 3.53291e-05, 4.07718e-05, 4.32194e-05, 4.20636e-05]",0.0001898716
synthetic,syn_00729,Container,0,38666.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 0.999965, 0.999913, 0.999998]","[0.26490506, 0.29373905, 0.31307259, 0.49183339, 0.54647895, 0.59276396]","[0.00013195, 0.00013195, 0.00013195, 0.00013371, 0.00013371, 0.00013088]","[3.49548e-05, 3.87595e-05, 4.13106e-05, 6.57599e-05, 7.30624e-05, 7.758e-05]",0.0003313823
synthetic,syn_00730,Container,0,50985.0,6,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 0.999965]","[0.40629545, 0.44078068, 0.47378691, 0.51521097, 0.67541138]","[0.00011063, 0.00011063, 0.00011063, 0.00011174, 0.00013371]","[4.49485e-05, 4.87636e-05, 5.2415e-05, 5.75674e-05, 9.03049e-05]",0.0002939655
synthetic,syn_00731,RoRo,0,15261.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.23148939, 0.29600309, 0.38397119, 0.45043712, 0.58116242, 0.67427562]","[0.00011623, 0.00013195, 0.00013195, 0.00013195, 0.00011623, 0.00011924]","[2.69056e-05, 3.90582e-05, 5.06658e-05, 5.94361e-05, 6.75474e-05, 8.0404e-05]",0.0003239743
synthetic,syn_00732,RoRo,0,14906.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.2779547, 0.3444737, 0.41597155, 0.50981884, 0.58704675, 0.6569853]","[0.00013195, 0.00013195, 0.00013195, 0.00013195, 0.00013195, 0.00013195]","[3.66767e-05, 4.5454e-05, 5.48883e-05, 6.72717e-05, 7.74621e-05, 8.66906e-05]",0.0003683878
synthetic,syn_00733,Container,0,53870.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.999965]","[0.3722219, 0.39497779, 0.44077912, 0.46181646, 0.51542804, 0.68658588]","[0.00013195, 0.00013195, 0.00013195, 0.00013195, 0.00011267, 0.00013371]","[4.91155e-05, 5.21182e-05, 5.81617e-05, 6.09377e-05, 5.80758e-05, 9.1799e-05]",0.0003701514
synthetic,syn_00734,Container,0,23482.0,5,AUCKLAND,"[1.0, 1.0, 1.0, 1.0]","[0.25043475, 0.28995042, 0.30522295, 0.35183724]","[0.00011063, 0.00011623, 0.00011623, 9.871e-05]","[2.77056e-05, 3.37004e-05, 3.54755e-05, 3.47299e-05]",0.0001316049
synthetic,syn_00735,Reefer,0,10617.0,5,TAURANGA,"[1.0, 1.0, 1.0, 1.0]","[0.29101893, 0.35234001, 0.42387418, 0.55732371]","[0.00013195, 0.00013195, 0.00013195, 0.00013195]","[3.84006e-05, 4.6492e-05, 5.59311e-05, 7.354e-05]",0.0002143468
synthetic,syn_00736,General Cargo,0,12672.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 0.999998, 0.999913, 0.999965]","[0.14667027, 0.27786977, 0.40539911, 0.50970114, 0.62916856, 0.75742657]","[0.00011063, 0.00013992, 0.00013992, 0.00013088, 0.00013371, 0.00013371]","[1.62261e-05, 3.88808e-05, 5.67253e-05, 6.67089e-05, 8.41177e-05, 0.0001012707]",0.0003638767
synthetic,syn_00737,General Cargo,0,51800.0,7,LYTTELTON,"[1.0, 1.0, 1.0, 1.0, 0.999995, 0.999891]","[0.25509065, 0.42505967, 0.54931016, 0.62724488, 0.82390725, 0.92171337]","[0.00010536, 8.288e-05, 8.382e-05, 8.498e-05, 0.00010558, 0.00010558]","[2.68775e-05, 3.52304e-05, 4.60412e-05, 5.33006e-05, 8.69895e-05, 9.7306e-05]",0.0003456974
synthetic,syn_00738,Container,0,52180.0,5,NEW PLYMOUTH,"[0.999975, 0.999995, 0.999861, 1.0]","[0.30600556, 0.34632614, 0.38203439, 0.52657123]","[0.00010558, 0.00014047, 0.00010558, 0.00010536]","[3.2308e-05, 4.86489e-05, 4.03304e-05, 5.5482e-05]",0.0001767577
synthetic,syn_00739,Container,0,51822.0,5,TAURANGA,"[1.0, 1.0, 0.999493, 0.999947]","[0.44268261, 0.48578546, 0.62557083, 0.68627613]","[0.00011063, 0.00011063, 0.00011601, 0.00011601]","[4.8974e-05, 5.37424e-05, 7.25339e-05, 7.96088e-05]",0.0002548351
synthetic,syn_00740,Reefer,0,10100.0,5,AUCKLAND,"[1.0, 1.0, 1.0, 0.999965]","[0.28674068, 0.36509879, 0.43110278, 0.70874472]","[0.00013195, 0.00011623, 0.00011623, 0.00013371]","[3.7836e-05, 4.24347e-05, 5.01062e-05, 9.47617e-05]",0.0002251206
synthetic,syn_00741,Container,0,65710.0,5,AUCKLAND,"[1.0, 0.998451, 0.999861, 0.999903]","[0.43188243, 0.57349039, 0.65507847, 0.68261872]","[0.00011063, 0.00011601, 0.00011601, 0.00011601]","[4.77791e-05, 6.64259e-05, 7.59833e-05, 7.9181e-05]",0.0002693424
synthetic,syn_00742,RoRo,0,18418.0,6,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 0.999965]","[0.34002999, 0.43630779, 0.52004262, 0.61734702, 0.87066159]","[0.00011063, 0.00011063, 0.00011063, 0.00011174, 0.00013371]","[3.76175e-05, 4.82687e-05, 5.75323e-05, 6.89796e-05, 0.0001164106]",0.0003287673
synthetic,syn_00743,Container,0,69107.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 0.999998, 0.999913, 0.999965]","[0.26283972, 0.28028882, 0.30302181, 0.55725813, 0.62148669, 0.6720352]","[0.00011063, 0.00011063, 0.00011063, 0.00013088, 0.00013371, 0.00013371]","[2.9078e-05, 3.10083e-05, 3.35233e-05, 7.29331e-05, 8.30907e-05, 8.98535e-05]",0.0003394409
synthetic,syn_00744,RoRo,0,15261.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.24042247, 0.31366298, 0.38154062, 0.44593202, 0.55669457, 0.61848942]","[0.00013195, 0.00013195, 0.00013195, 0.00013195, 0.00011623, 0.00011623]","[3.17243e-05, 4.13885e-05, 5.03451e-05, 5.88417e-05, 6.47035e-05, 7.18858e-05]",0.0003188471
synthetic,syn_00745,Container,0,24157.0,5,AUCKLAND,"[1.0, 1.0, 1.0, 1.0]","[0.20843489, 0.23443212, 0.26850804, 0.3257173]","[0.00013195, 0.00013195, 9.871e-05, 0.00013195]","[2.75034e-05, 3.09338e-05, 2.65045e-05, 4.29791e-05]",0.0001279147
synthetic,syn_00746,General Cargo,0,5488.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.999965]","[0.11603208, 0.14760897, 0.20071326, 0.24709692, 0.32154716, 0.45455744]","[0.00013195, 0.00013195, 0.00013195, 0.00013195, 0.00011267, 0.00013371]","[1.53107e-05, 1.94773e-05, 2.64845e-05, 3.2605e-05, 3.62303e-05, 6.0776e-05]",0.0001908693
synthetic,syn_00747,Container,0,34362.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.25661454, 0.27329582, 0.2941439, 0.31269617, 0.33033524, 0.36077754]","[0.00013195, 0.00013195, 0.00013195, 0.00013195, 0.00013195, 0.00013195]","[3.38608e-05, 3.6062e-05, 3.88129e-05, 4.12609e-05, 4.35884e-05, 4.76054e-05]",0.0002411662
synthetic,syn_00748,Container,0,36307.0,7,TAURANGA,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.22277192, 0.23961658, 0.26526084, 0.27819594, 0.29374013, 0.33005798]","[0.00011623, 0.00013195, 0.00013195, 0.00013195, 0.00013195, 0.00011623]","[2.58923e-05, 3.16179e-05, 3.50017e-05, 3.67085e-05, 3.87596e-05, 3.8362e-05]",0.0002063243
synthetic,syn_00749,Container,0,30700.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.999965]","[0.27162977, 0.29776336, 0.32255197, 0.36278123, 0.39573878, 0.52667976]","[0.00013195, 0.00013195, 0.00013195, 0.00011623, 0.00011623, 0.00013371]","[3.58421e-05, 3.92905e-05, 4.25614e-05, 4.21654e-05, 4.5996e-05, 7.0419e-05]",0.000276243
synthetic,syn_00750,Container,0,65364.0,5,AUCKLAND,"[1.0, 0.998451, 0.999861, 0.999903]","[0.42631141, 0.57337684, 0.63438395, 0.66990163]","[0.00013195, 0.00011601, 0.00011601, 0.00011601]","[5.62527e-05, 6.64128e-05, 7.35829e-05, 7.77059e-05]",0.0002739263
synthetic,syn_00751,RoRo,0,14906.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.999861]","[0.26769999, 0.35973486, 0.44773902, 0.53289271, 0.61601687, 0.82017718]","[0.00011623, 0.00013195, 0.00013195, 0.00013195, 0.00013195, 0.00011601]","[3.11143e-05, 4.74678e-05, 5.90801e-05, 7.03163e-05, 8.12847e-05, 9.51333e-05]",0.0003843363
synthetic,syn_00752,Container,0,51533.0,5,AUCKLAND,"[1.0, 1.0, 1.0, 1.0]","[0.35265419, 0.3813095, 0.41893579, 0.44058231]","[0.00011623, 0.00013195, 0.00013195, 0.00013195]","[4.09883e-05, 5.03146e-05, 5.52795e-05, 5.81358e-05]",0.0002047026
synthetic,syn_00753,Container,0,23252.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 0.999998, 0.999913]","[0.19295538, 0.21104728, 0.27956158, 0.31148255, 0.42400411, 0.48354485]","[0.00011688, 0.00011688, 0.00011063, 0.00011063, 0.00013088, 0.00013371]","[2.25525e-05, 2.46671e-05, 3.09279e-05, 3.44593e-05, 5.5493e-05, 6.46483e-05]",0.0002327263
