voyage_id,vessel_type,dwt,n_ports,nz_dest_port,p_invasion,track,cluster
syn_03120,Container,48109.0,7,NEW PLYMOUTH,0.000248969,Track1,0
syn_03121,Container,69107.0,7,AUCKLAND,0.000377928,Track1,0
syn_03122,Tanker,46639.0,7,AUCKLAND,0.000277229,Track1,0
syn_03123,Container,30813.0,7,PORT CHALMERS,0.00022162,Track1,0
syn_03124,Container,30814.0,5,AUCKLAND,0.000207762,Track1,0
syn_03125,Bulker,28343.0,7,AUCKLAND,0.000267507,Track1,0
syn_03126,RoRo,14906.0,7,WELLINGTON,0.000274853,Track1,0
syn_03127,Container,51850.0,7,AUCKLAND,0.000361562,Track1,0
syn_03128,Container,69107.0,7,AUCKLAND,0.000380975,Track1,0
syn_03129,Container,80115.0,7,AUCKLAND,0.000451178,Track1,0
syn_03130,Reefer,12354.0,7,LYTTELTON,0.000301668,Track1,0
syn_03131,Container,39275.0,7,NELSON,0.000278345,Track1,0
syn_03132,Container,53870.0,7,AUCKLAND,0.000350546,Track1,0
syn_03133,Container,51822.0,7,AUCKLAND,0.000362021,Track1,0
syn_03134,Container,39200.0,7,AUCKLAND,0.000295103,Track1,0
syn_03135,RoRo,12988.0,7,TAURANGA,0.000312945,Track1,0
syn_03136,Container,52216.0,7,AUCKLAND,0.00038768,Track1,0
syn_03137,Reefer,12374.0,7,AUCKLAND,0.000299642,Track1,0
syn_03138,Container,50985.0,7,AUCKLAND,0.000338645,Track1,0
syn_03139,Container,51737.0,7,TIMARU,0.000220521,Track1,0
syn_03140,RoRo,14906.0,7,WELLINGTON,0.000245159,Track1,0
syn_03141,Container,30700.0,7,AUCKLAND,0.000278395,Track1,0
syn_03142,Container,52216.0,7,AUCKLAND,0.000319254,Track1,0
syn_03143,RoRo,12988.0,7,AUCKLAND,0.000372723,Track1,0
syn_03144,Reefer,12374.0,7,TAURANGA,0.000271821,Track1,0
syn_03145,Reefer,10100.0,7,NEW PLYMOUTH,0.000207464,Track1,0
syn_03146,Container,39418.0,7,NEW PLYMOUTH,0.000215302,Track1,0
syn_03147,Container,58350.0,7,AUCKLAND,0.000257194,Track1,0
syn_03148,Container,51850.0,7,AUCKLAND,0.000368782,Track1,0
syn_03149,Container,48109.0,7,NAPIER,0.000217653,Track1,0
syn_03150,Container,48169.0,7,NEW PLYMOUTH,0.000234198,Track1,0
syn_03151,Container,50567.0,7,AUCKLAND,0.000322537,Track1,0
syn_03152,Container,30814.0,7,LYTTELTON,0.000148392,Track1,0
syn_03153,Reefer,13055.0,7,AUCKLAND,0.000288048,Track1,0
syn_03154,Container,53870.0,7,AUCKLAND,0.000393664,Track1,0
syn_03155,Container,30813.0,7,AUCKLAND,0.000271371,Track1,0
syn_03156,Tanker,49828.0,7,TIMARU,0.000152384,Track1,0
syn_03157,RoRo,12909.0,7,AUCKLAND,0.000400807,Track1,0
syn_03158,Container,53278.0,7,AUCKLAND,0.000359317,Track1,0
syn_03159,Container,31756.0,7,AUCKLAND,0.00030025,Track1,0
syn_03160,Container,51731.0,7,AUCKLAND,0.000351981,Track1,0
syn_03161,Container,39383.0,7,AUCKLAND,0.000303094,Track1,0
syn_03162,RoRo,16837.0,7,TAURANGA,0.00032327,Track1,0
syn_03163,Container,31756.0,7,TAURANGA,0.000231304,Track1,0
syn_03164,Container,69107.0,7,AUCKLAND,0.000384701,Track1,0
syn_03165,Reefer,13055.0,7,AUCKLAND,0.000344009,Track1,0
syn_03166,Container,49842.0,7,AUCKLAND,0.000342282,Track1,0
syn_03167,Container,80454.0,7,AUCKLAND,0.000304278,Track1,0
syn_03168,Tanker,19993.0,7,AUCKLAND,0.000300925,Track1,0
syn_03169,RoRo,12988.0,7,AUCKLAND,0.000293335,Track1,0
syn_03170,RoRo,12221.0,7,NEW PLYMOUTH,0.000210486,Track1,0
syn_03171,RoRo,15068.0,7,AUCKLAND,0.000400028,Track1,0
syn_03172,RoRo,16837.0,7,AUCKLAND,0.000369557,Track1,0
syn_03173,Container,52216.0,7,AUCKLAND,0.000239154,Track1,0
syn_03174,RoRo,15068.0,7,AUCKLAND,0.000339043,Track1,0
syn_03175,Bulker,55458.0,7,AUCKLAND,0.000221091,Track1,0
syn_03176,Container,52216.0,7,AUCKLAND,0.000323346,Track1,0
syn_03177,RoRo,15068.0,7,AUCKLAND,0.000343006,Track1,0
syn_03178,Container,80115.0,7,AUCKLAND,0.000397046,Track1,0
syn_03179,Reefer,9709.0,7,AUCKLAND,0.000274405,Track1,0
syn_03180,Container,30721.0,7,AUCKLAND,0.000252554,Track1,0
syn_03181,Container,66583.0,7,AUCKLAND,0.000333795,Track1,0
syn_03182,Container,50567.0,7,AUCKLAND,0.000343279,Track1,0
syn_03183,Container,52190.0,7,AUCKLAND,0.00041622,Track1,0
syn_03184,Container,30721.0,7,WELLINGTON,0.000192018,Track1,0
syn_03185,RoRo,14996.0,7,AUCKLAND,0.000367183,Track1,0
syn_03186,Container,50985.0,7,AUCKLAND,0.00036421,Track1,0
syn_03187,Container,53870.0,7,TAURANGA,0.000306276,Track1,0
syn_03188,Container,52190.0,7,AUCKLAND,0.000364208,Track1,0
syn_03189,Container,50604.0,7,AUCKLAND,0.000338668,Track1,0
syn_03190,Reefer,9709.0,7,PORT CHALMERS,0.000183717,Track1,0
syn_03191,RoRo,20144.0,7,GISBORNE,0.000373151,Track1,0
syn_03192,Reefer,12354.0,7,AUCKLAND,0.000363368,Track1,0
syn_03193,RoRo,18855.0,7,AUCKLAND,0.000425069,Track1,0
syn_03194,Container,39275.0,7,AUCKLAND,0.00036522,Track1,0
syn_03195,Container,53870.0,7,WELLINGTON,0.000271175,Track1,0
syn_03196,Container,51653.0,7,AUCKLAND,0.000375324,Track1,0
syn_03197,RoRo,15465.0,7,AUCKLAND,0.000296555,Track1,0
syn_03198,Container,65364.0,7,AUCKLAND,0.000378267,Track1,0
syn_03199,RoRo,22514.0,7,AUCKLAND,0.000378917,Track1,0
syn_03200,Tanker,49999.0,7,TIMARU,0.000190355,Track1,0
syn_03201,General Cargo,12867.0,7,NELSON,0.000224048,Track1,0
syn_03202,Container,39275.0,7,AUCKLAND,0.000291079,Track1,0
syn_03203,Tanker,21028.0,7,AUCKLAND,0.000236457,Track1,0
syn_03204,Container,12502.0,7,AUCKLAND,0.00015534,Track1,0
syn_03205,Container,53278.0,7,AUCKLAND,0.000359042,Track1,0
syn_03206,RoRo,17237.0,7,GISBORNE,0.0003055,Track1,0
syn_03207,RoRo,14906.0,7,NAPIER,0.000291217,Track1,0
syn_03208,RoRo,18833.0,7,TAURANGA,0.000304924,Track1,0
syn_03209,RoRo,12988.0,6,AUCKLAND,0.000312771,Track1,0
syn_03210,Container,80225.0,7,AUCKLAND,0.000412696,Track1,0
syn_03211,Container,51807.0,7,TAURANGA,0.000357145,Track1,0
syn_03212,RoRo,15261.0,6,AUCKLAND,0.000304595,Track1,0
syn_03213,Reefer,9709.0,7,NAPIER,0.000212835,Track1,0
syn_03214,Tanker,12493.0,7,TAURANGA,0.000167478,Track1,0
syn_03215,Container,13803.0,7,AUCKLAND,0.000187914,Track1,0
syn_03216,RoRo,15089.0,7,AUCKLAND,0.000386782,Track1,0
syn_03217,Container,65937.0,7,AUCKLAND,0.000372531,Track1,0
syn_03218,Container,69107.0,7,NAPIER,0.000225981,Track1,0
syn_03219,Container,69107.0,7,AUCKLAND,0.000368156,Track1,0
syn_03220,Container,31756.0,7,NEW PLYMOUTH,0.000199036,Track1,0
syn_03221,General Cargo,18638.0,7,AUCKLAND,0.000384199,Track1,0
syn_03222,Container,34409.0,7,AUCKLAND,0.000314727,Track1,0
syn_03223,RoRo,14906.0,7,AUCKLAND,0.000385511,Track1,0
syn_03224,Container,52216.0,7,AUCKLAND,0.00031038,Track1,0
syn_03225,General Cargo,28206.0,7,AUCKLAND,0.00034637,Track1,0
syn_03226,Container,52216.0,7,AUCKLAND,0.000361374,Track1,0
syn_03227,Reefer,12354.0,7,AUCKLAND,0.00031113,Track1,0
syn_03228,RoRo,15068.0,7,AUCKLAND,0.000405628,Track1,0
syn_03229,Container,33937.0,7,AUCKLAND,0.000258718,Track1,0
syn_03230,Container,48015.0,7,AUCKLAND,0.000396613,Track1,0
syn_03231,Container,49842.0,7,AUCKLAND,0.000342655,Track1,0
syn_03232,RoRo,12988.0,7,PORT CHALMERS,0.000215993,Track1,0
syn_03233,Container,30721.0,7,AUCKLAND,0.000311942,Track1,0
syn_03234,RoRo,12867.0,7,AUCKLAND,0.000366045,Track1,0
syn_03235,RoRo,20581.0,7,AUCKLAND,0.00038813,Track1,0
syn_03236,Container,62007.0,7,TIMARU,0.000247994,Track1,0
syn_03237,RoRo,14906.0,7,AUCKLAND,0.000352886,Track1,0
syn_03238,Container,31756.0,7,AUCKLAND,0.000279133,Track1,0
syn_03239,Container,45095.0,7,AUCKLAND,0.000345615,Track1,0
syn_03240,Container,80398.0,7,PORT CHALMERS,0.000245103,Track1,0
syn_03241,Tanker,49999.0,7,NEW PLYMOUTH,0.000292008,Track1,0
syn_03242,Container,50985.0,7,AUCKLAND,0.000368075,Track1,0
syn_03243,Container,30814.0,7,AUCKLAND,0.00026658,Track1,0
syn_03244,Container,53870.0,7,AUCKLAND,0.000367617,Track1,0
syn_03245,RoRo,14906.0,7,LYTTELTON,0.000247883,Track1,0
syn_03246,Reefer,12313.0,7,AUCKLAND,0.000315329,Track1,0
syn_03247,RoRo,15089.0,7,AUCKLAND,0.00035468,Track1,0
syn_03248,Container,48015.0,7,TAURANGA,0.000282921,Track1,0
syn_03249,RoRo,14906.0,7,AUCKLAND,0.000343882,Track1,0
syn_03250,Container,53278.0,7,LYTTELTON,0.000264423,Track1,0
syn_03251,RoRo,15261.0,7,AUCKLAND,0.00038056,Track1,0
syn_03252,Tanker,49993.0,7,PORT CHALMERS,0.000196759,Track1,0
syn_03253,Container,53327.0,7,AUCKLAND,0.000352126,Track1,0
syn_03254,Container,50604.0,7,TAURANGA,0.000359415,Track1,0
syn_03255,RoRo,14906.0,7,AUCKLAND,0.000345596,Track1,0
syn_03256,Container,50595.0,7,TAURANGA,0.000227464,Track1,0
syn_03257,Container,23252.0,7,TAURANGA,0.000209452,Track1,0
syn_03258,Container,38420.0,7,AUCKLAND,0.00029667,Track1,0
syn_03259,Container,23261.0,7,TIMARU,0.000240622,Track1,0
syn_03260,Bulker,28381.0,7,AUCKLAND,0.000303977,Track1,0
syn_03261,RoRo,12867.0,7,PORT CHALMERS,0.000220295,Track1,0
syn_03262,RoRo,18701.0,7,AUCKLAND,0.000390914,Track1,0
syn_03263,RoRo,22514.0,7,TAURANGA,0.000388404,Track1,0
syn_03264,Container,50985.0,7,AUCKLAND,0.000351495,Track1,0
syn_03265,Container,23435.0,7,AUCKLAND,0.000265518,Track1,0
syn_03266,Container,52683.0,7,PORT CHALMERS,0.000244404,Track1,0
syn_03267,Bulker,31939.0,7,AUCKLAND,0.0003097,Track1,0
syn_03268,Container,50604.0,7,NEW PLYMOUTH,0.000339131,Track1,0
syn_03269,Container,24480.0,7,AUCKLAND,0.000266367,Track1,0
syn_03270,Container,30721.0,7,AUCKLAND,0.000328269,Track1,0
syn_03271,Container,50814.0,7,WELLINGTON,0.000248966,Track1,0
syn_03272,RoRo,15089.0,7,TAURANGA,0.000196854,Track1,0
syn_03273,Reefer,10100.0,7,AUCKLAND,0.000292077,Track1,0
syn_03274,RoRo,18947.0,7,AUCKLAND,0.000445852,Track1,0
syn_03275,General Cargo,12867.0,7,TAURANGA,0.000337966,Track1,0
syn_03276,Container,65165.0,7,TAURANGA,0.000297667,Track1,0
syn_03277,RoRo,15089.0,7,AUCKLAND,0.000353969,Track1,0
syn_03278,Container,53139.0,6,TIMARU,0.000227774,Track1,1
syn_03279,Container,109657.0,6,TAURANGA,0.000388883,Track1,1
syn_03280,Container,35225.0,7,TAURANGA,0.00028261,Track1,1
syn_03281,Container,107978.0,5,TAURANGA,0.000364201,Track1,1
syn_03282,Container,117175.0,7,AUCKLAND,0.000453468,Track1,1
syn_03283,RoRo,22068.0,7,AUCKLAND,0.000328581,Track1,1
syn_03284,Container,53124.0,5,NELSON,0.000185501,Track1,1
syn_03286,Container,51653.0,7,AUCKLAND,0.000315306,Track1,1
syn_03287,General Cargo,10139.0,5,TAURANGA,0.000228614,Track1,1
syn_03288,RoRo,30089.0,7,TAURANGA,0.000477055,Track1,1
syn_03289,Container,41028.0,6,LYTTELTON,0.000196332,Track1,1
syn_03290,Bulker,33355.0,5,WELLINGTON,0.00014393,Track1,1
syn_03291,Container,43177.0,6,TAURANGA,0.000283948,Track1,1
syn_03292,Container,41028.0,5,AUCKLAND,0.000219215,Track1,1
syn_03293,Container,30189.0,7,AUCKLAND,0.000193707,Track1,1
syn_03294,General Cargo,17966.0,5,AUCKLAND,0.000239094,Track1,1
syn_03295,Container,8252.0,5,NELSON,6.41e-05,Track1,1
syn_03296,Container,43177.0,6,TAURANGA,0.000290827,Track1,1
syn_03297,Container,65165.0,7,TAURANGA,0.000376763,Track1,1
syn_03298,Container,35036.0,7,TAURANGA,0.000237925,Track1,1
syn_03300,Container,42054.0,7,TAURANGA,0.00031988,Track1,1
syn_03301,Container,26871.0,7,AUCKLAND,0.000185633,Track1,1
syn_03302,Container,43197.0,5,AUCKLAND,0.000204251,Track1,1
syn_03303,Container,35066.0,5,AUCKLAND,0.0001721,Track1,1
syn_03304,RoRo,23786.0,7,NAPIER,0.000275991,Track1,1
syn_03305,Bulker,34302.0,5,TAURANGA,0.000300033,Track1,1
syn_03307,RoRo,23786.0,7,AUCKLAND,0.000277635,Track1,1
syn_03308,Container,68411.0,6,NAPIER,0.000277706,Track1,1
syn_03309,Container,30156.0,5,NELSON,0.000129344,Track1,1
syn_03310,Bulker,37130.0,7,NELSON,0.000179803,Track1,1
syn_03311,RoRo,18160.0,6,TAURANGA,0.000212038,Track1,1
syn_03312,Container,53124.0,7,TAURANGA,0.000262488,Track1,1
syn_03313,Bulker,37790.0,5,AUCKLAND,0.00020059,Track1,1
syn_03314,Container,53124.0,7,AUCKLAND,0.000241838,Track1,1
syn_03315,Container,50500.0,7,NAPIER,0.000220008,Track1,1
syn_03316,RoRo,27351.0,7,NEW PLYMOUTH,0.000268935,Track1,1
syn_03317,General Cargo,63566.0,5,AUCKLAND,0.000237775,Track1,1
syn_03318,Container,41028.0,6,AUCKLAND,0.000194223,Track1,1
syn_03319,RoRo,22068.0,6,GISBORNE,0.00030982,Track1,1
syn_03320,Container,107978.0,5,PORT CHALMERS,0.000256794,Track1,1
syn_03321,RoRo,28837.0,5,TAURANGA,0.000207275,Track1,1
syn_03322,Container,30136.0,5,PORT CHALMERS,0.0001314,Track1,1
syn_03324,Container,53176.0,5,TAURANGA,0.00025756,Track1,1
syn_03325,Container,43197.0,6,AUCKLAND,0.000234297,Track1,1
syn_03326,Container,30337.0,7,LYTTELTON,0.000219652,Track1,1
syn_03327,Container,30337.0,7,PORT CHALMERS,0.000192808,Track1,1
syn_03328,Container,41028.0,6,TIMARU,0.00015942,Track1,1
syn_03329,Container,51653.0,7,AUCKLAND,0.000246522,Track1,1
syn_03330,RoRo,31340.0,7,PORT CHALMERS,0.000273438,Track1,1
syn_03331,Container,99798.0,7,TAURANGA,0.000356576,Track1,1
syn_03333,Container,51939.0,7,TAURANGA,0.000385886,Track1,1
syn_03334,Bulker,38929.0,7,AUCKLAND,0.000253566,Track1,1
syn_03335,Bulker,38593.0,5,LYTTELTON,0.000178915,Track1,1
syn_03336,Container,35066.0,7,TAURANGA,0.000232159,Track1,1
syn_03337,Bulker,81676.0,7,TAURANGA,0.000346503,Track1,1
syn_03338,RoRo,22068.0,7,TAURANGA,0.000310305,Track1,1
syn_03340,RoRo,22585.0,7,TAURANGA,0.000271448,Track1,1
syn_03341,Bulker,34402.0,7,NEW PLYMOUTH,0.0002119,Track1,1
syn_03342,Container,51653.0,7,WELLINGTON,0.000173788,Track1,1
syn_03344,Container,35066.0,6,WELLINGTON,0.000193968,Track1,1
syn_03345,Container,35066.0,5,TAURANGA,0.000225023,Track1,1
syn_03346,RoRo,27100.0,7,TAURANGA,0.000274122,Track1,1
syn_03347,Container,35225.0,6,TAURANGA,0.000237696,Track1,1
syn_03348,Bulker,37687.0,7,NELSON,0.000310015,Track1,1
syn_03349,General Cargo,20202.0,7,TAURANGA,0.000285354,Track1,1
syn_03350,Container,43177.0,5,TIMARU,0.000110529,Track1,1
syn_03351,Container,41028.0,7,GISBORNE,0.000287651,Track1,1
syn_03352,Container,53176.0,7,AUCKLAND,0.000275982,Track1,1
syn_03354,Container,41028.0,7,TAURANGA,0.000260868,Track1,1
syn_03355,Container,53176.0,7,LYTTELTON,0.000245971,Track1,1
syn_03356,Container,53124.0,7,PORT CHALMERS,0.000273105,Track1,1
syn_03357,Container,30189.0,6,TAURANGA,0.000268894,Track1,1
syn_03358,Container,110387.0,6,TAURANGA,0.000277053,Track1,1
syn_03359,Container,51939.0,7,TAURANGA,0.000277262,Track1,1
syn_03360,Container,27025.0,7,TAURANGA,0.000301628,Track1,1
syn_03363,RoRo,16889.0,7,TAURANGA,0.00025352,Track1,1
syn_03364,Container,35031.0,7,TAURANGA,0.00023752,Track1,1
syn_03366,Container,30156.0,6,AUCKLAND,0.000158722,Track1,1
syn_03367,Container,35225.0,6,NELSON,0.000220557,Track1,1
syn_03368,Container,59266.0,5,TAURANGA,0.000266028,Track1,1
syn_03369,RoRo,21983.0,7,TIMARU,0.00027166,Track1,1
syn_03370,Container,110387.0,7,TAURANGA,0.000369199,Track1,1
syn_03371,Container,8252.0,7,WELLINGTON,0.00010123,Track1,1
syn_03372,General Cargo,12303.0,7,AUCKLAND,0.000261112,Track1,1
syn_03374,Container,51653.0,5,TIMARU,0.000170844,Track1,1
syn_03375,RoRo,27351.0,6,AUCKLAND,0.000302405,Track1,1
syn_03376,Container,41028.0,6,AUCKLAND,0.000196289,Track1,1
syn_03377,Container,110387.0,7,AUCKLAND,0.000431918,Track1,1
syn_03378,Container,107978.0,7,LYTTELTON,0.000281248,Track1,1
syn_03379,Container,53139.0,5,TAURANGA,0.000158153,Track1,1
syn_03380,Container,35225.0,5,AUCKLAND,0.000161664,Track1,1
syn_03381,Container,51939.0,6,AUCKLAND,0.000256974,Track1,1
syn_03382,Container,27025.0,6,TAURANGA,0.000229054,Track1,1
syn_03383,Container,51939.0,7,TAURANGA,0.000337975,Track1,1
syn_03385,Bulker,29078.0,5,LYTTELTON,0.000219712,Track1,1
syn_03386,Container,26974.0,5,TAURANGA,0.000180807,Track1,1
syn_03387,Container,30156.0,7,PORT CHALMERS,0.000202901,Track1,1
syn_03388,RoRo,23786.0,7,AUCKLAND,0.00036901,Track1,1
syn_03389,Container,51687.0,5,AUCKLAND,0.000200135,Track1,1
syn_03390,Container,53176.0,7,AUCKLAND,0.000362415,Track1,1
syn_03391,Container,63352.0,7,TAURANGA,0.000399714,Track1,1
syn_03392,Container,30156.0,6,NELSON,0.000238049,Track1,1
syn_03393,RoRo,19893.0,5,NEW PLYMOUTH,0.000189095,Track1,1
syn_03394,Container,8252.0,7,AUCKLAND,0.000110454,Track1,1
syn_03395,Container,43197.0,6,AUCKLAND,0.00026328,Track1,1
syn_03396,RoRo,30137.0,7,TAURANGA,0.000338439,Track1,1
syn_03397,Container,41028.0,7,AUCKLAND,0.000278113,Track1,1
syn_03398,Container,53142.0,6,TAURANGA,0.000290072,Track1,1
syn_03399,Container,53124.0,7,AUCKLAND,0.00025942,Track1,1
syn_03400,Container,117627.0,6,TAURANGA,0.000463215,Track1,1
syn_03401,Bulker,63948.0,5,NAPIER,0.000201645,Track1,1
syn_03402,Container,110387.0,6,PORT CHALMERS,0.000292052,Track1,1
syn_03403,Container,110387.0,7,TAURANGA,0.000321221,Track1,1
syn_03405,Container,110387.0,7,AUCKLAND,0.000337296,Track1,1
syn_03406,RoRo,16889.0,7,TAURANGA,0.000337896,Track1,1
syn_03408,Container,51939.0,7,AUCKLAND,0.0002354,Track1,1
syn_03409,Container,41028.0,7,TAURANGA,0.000339743,Track1,1
syn_03410,Tanker,12972.0,7,PORT CHALMERS,0.000158184,Track1,1
syn_03411,Container,35036.0,5,NELSON,0.000141212,Track1,1
syn_03413,Container,119185.0,7,TAURANGA,0.000418934,Track1,1
syn_03414,Container,30136.0,6,LYTTELTON,0.0002055,Track1,1
syn_03415,Bulker,46619.0,5,NEW PLYMOUTH,0.000226037,Track1,1
syn_03416,Container,26974.0,5,TAURANGA,0.000205405,Track1,1
syn_03417,RoRo,22088.0,7,AUCKLAND,0.000327719,Track1,1
syn_03418,Container,43177.0,5,NELSON,0.000163238,Track1,1
syn_03419,Bulker,61087.0,7,TAURANGA,0.000360905,Track1,1
syn_03420,Container,26974.0,5,TAURANGA,0.000158708,Track1,1
syn_03422,Container,35031.0,6,TAURANGA,0.000192084,Track1,1
syn_03423,RoRo,21901.0,7,TAURANGA,0.000369393,Track1,1
syn_03424,Container,51653.0,7,GISBORNE,0.000254137,Track1,1
syn_03425,RoRo,27564.0,6,TAURANGA,0.000364946,Track1,1
syn_03426,General Cargo,5642.0,7,AUCKLAND,0.000159218,Track1,1
syn_03427,Container,43197.0,6,TIMARU,0.000133813,Track1,1
syn_03429,Reefer,10601.0,5,NELSON,0.000158843,Track1,1
syn_03430,Bulker,37790.0,5,NAPIER,0.000157719,Track1,1
syn_03431,Container,51939.0,7,NEW PLYMOUTH,0.000259234,Track1,1
syn_03432,Container,53160.0,5,GISBORNE,0.000133666,Track1,1
syn_03433,RoRo,28084.0,7,NELSON,0.000310673,Track1,1
syn_03434,RoRo,23786.0,7,TAURANGA,0.00039042,Track1,1
syn_03435,Container,27025.0,7,AUCKLAND,0.000198815,Track1,1
syn_03436,Bulker,38593.0,5,TAURANGA,0.000205127,Track1,1
syn_03437,RoRo,30134.0,5,TAURANGA,0.000353143,Track1,1
syn_03438,Reefer,10621.0,5,TIMARU,0.000152746,Track1,1
syn_03439,Container,50727.0,7,TAURANGA,0.000355852,Track1,1
syn_03440,Container,53176.0,7,TAURANGA,0.000399783,Track1,1
syn_03441,Container,43197.0,5,TIMARU,0.000118629,Track1,1
syn_03442,RoRo,23786.0,5,AUCKLAND,0.000272176,Track1,1
syn_03443,Container,26871.0,6,TAURANGA,0.000179222,Track1,1
syn_03444,Container,30136.0,6,TAURANGA,0.000166126,Track1,1
syn_03445,Container,35022.0,7,TAURANGA,0.000242539,Track1,1
syn_03446,Container,35036.0,6,PORT CHALMERS,0.000149289,Track1,1
syn_03447,Container,68411.0,5,TAURANGA,0.000296859,Track1,1
syn_03448,Container,8252.0,5,TAURANGA,0.000109743,Track1,1
syn_03449,RoRo,27564.0,7,AUCKLAND,0.000308648,Track1,1
syn_03450,Container,63352.0,7,AUCKLAND,0.00034621,Track1,1
syn_03452,Container,110387.0,7,TAURANGA,0.000373493,Track1,1
syn_03453,Container,43123.0,7,TAURANGA,0.000323133,Track1,1
syn_03454,Container,27025.0,7,TAURANGA,0.000294156,Track1,1
syn_03455,Container,50500.0,6,GISBORNE,0.000181704,Track1,1
syn_03456,Tanker,21193.0,5,PORT CHALMERS,0.000134407,Track1,1
syn_03457,Bulker,38896.0,6,TAURANGA,0.00030687,Track1,1
syn_03458,Container,26947.0,7,TAURANGA,0.00024833,Track1,1
syn_03459,Container,117176.0,7,TAURANGA,0.000421655,Track1,1
syn_03460,Container,30337.0,5,AUCKLAND,0.000138072,Track1,1
syn_03461,Container,53093.0,7,TAURANGA,0.000365161,Track1,1
syn_03462,Container,35031.0,5,AUCKLAND,0.00026154,Track1,1
syn_03463,RoRo,27564.0,7,TAURANGA,0.00042384,Track1,1
syn_03464,Container,30337.0,7,TAURANGA,0.000256594,Track1,1
syn_03465,Container,35036.0,7,TAURANGA,0.000326805,Track1,1
syn_03466,Container,26974.0,6,TAURANGA,0.00023059,Track1,1
syn_03467,Bulker,63948.0,7,PORT CHALMERS,0.00017392,Track1,1
syn_03468,RoRo,31143.0,7,TAURANGA,0.000300426,Track1,1
syn_03469,Container,117176.0,7,PORT CHALMERS,0.000321829,Track1,1
syn_03470,General Cargo,37118.0,7,TAURANGA,0.000392875,Track1,1
syn_03472,Container,51687.0,5,GISBORNE,0.000196305,Track1,1
syn_03473,Container,51653.0,7,NAPIER,0.000219807,Track1,1
syn_03474,Container,41028.0,7,TAURANGA,0.000290081,Track1,1
syn_03475,Container,8252.0,7,TAURANGA,0.000110288,Track1,1
syn_03476,RoRo,27351.0,5,TAURANGA,0.000219383,Track1,1
syn_03477,Container,110387.0,7,PORT CHALMERS,0.000279129,Track1,1
syn_03478,Container,30156.0,5,TAURANGA,0.000236895,Track1,1
syn_03479,Container,53093.0,7,TAURANGA,0.000376363,Track1,1
syn_03480,General Cargo,37720.0,7,AUCKLAND,0.00036236,Track1,1
syn_03481,Container,51687.0,7,AUCKLAND,0.000331535,Track1,1
syn_03482,Tanker,21193.0,7,TAURANGA,0.000184393,Track1,1
syn_03483,General Cargo,5642.0,6,TIMARU,0.000118487,Track1,1
syn_03484,RoRo,21414.0,5,TAURANGA,0.000287688,Track1,1
syn_03485,Container,43123.0,7,AUCKLAND,0.00030448,Track1,1
syn_03486,Container,59266.0,5,LYTTELTON,0.000116881,Track1,1
syn_03487,Container,53176.0,5,TAURANGA,0.000204461,Track1,1
syn_03488,Container,53093.0,6,TAURANGA,0.000201476,Track1,1
syn_03489,Container,120964.0,7,AUCKLAND,0.000289821,Track1,1
syn_03490,Container,65165.0,5,TAURANGA,0.000197833,Track1,1
syn_03491,Container,35066.0,7,TAURANGA,0.000288862,Track1,1
syn_03492,Container,53176.0,5,AUCKLAND,0.000167035,Track1,1
syn_03493,Container,41028.0,5,TAURANGA,0.000251381,Track1,1
syn_03494,Container,26947.0,7,TAURANGA,0.000268187,Track1,1
syn_03495,Container,30136.0,7,AUCKLAND,0.000198002,Track1,1
syn_03496,Bulker,63948.0,7,TAURANGA,0.000285533,Track1,1
syn_03497,Container,30156.0,7,TAURANGA,0.000302276,Track1,1
syn_03498,RoRo,21901.0,6,TAURANGA,0.000429555,Track1,1
syn_03499,RoRo,28818.0,5,AUCKLAND,0.000246008,Track1,1
syn_03500,RoRo,28837.0,5,AUCKLAND,0.000284845,Track1,1
syn_03501,Container,110387.0,7,TAURANGA,0.000381269,Track1,1
syn_03502,Bulker,38852.0,7,TAURANGA,0.000370946,Track1,1
syn_03503,Container,53176.0,7,AUCKLAND,0.000266069,Track1,1
syn_03504,RoRo,15853.0,7,TAURANGA,0.000268991,Track1,1
syn_03505,Container,41028.0,7,TAURANGA,0.000241589,Track1,1
syn_03506,Container,35022.0,7,TAURANGA,0.000281083,Track1,1
syn_03507,Container,26871.0,5,NAPIER,0.000114849,Track1,1
syn_03508,Container,30136.0,7,AUCKLAND,0.000250193,Track1,1
syn_03509,RoRo,30134.0,7,NELSON,0.000303035,Track1,1
syn_03510,Container,41350.0,5,PORT CHALMERS,0.000151266,Track1,1
syn_03511,Container,35066.0,5,GISBORNE,0.000167283,Track1,1
syn_03512,Container,26871.0,7,AUCKLAND,0.000202845,Track1,1
syn_03513,Container,53139.0,7,TAURANGA,0.000347225,Track1,1
syn_03517,Container,51807.0,7,TAURANGA,0.000285864,Track1,1
syn_03519,Container,26974.0,7,TAURANGA,0.000248829,Track1,1
syn_03520,Container,30189.0,5,PORT CHALMERS,0.00013942,Track1,1
syn_03521,Bulker,64229.0,7,TAURANGA,0.000299325,Track1,1
syn_03522,Container,26871.0,5,WELLINGTON,0.000123236,Track1,1
syn_03525,Container,43197.0,5,AUCKLAND,0.000206122,Track1,1
syn_03526,Container,41350.0,6,TAURANGA,0.000213362,Track1,1
syn_03527,Bulker,38852.0,6,TAURANGA,0.000360599,Track1,1
