ports,transits_hours,dwells_hours,n_ports,vessel_type,dwt,cluster_k,nz_destination
"['SUVA', 'LAUTOKA', 'APIA', 'PAGO PAGO HARBOR', 'RAROTONGA', ""NUKU'ALOFA"", 'TAURANGA']","[0.2787723519643486, 9.11856554828632, 50.96019296881749, 18.794162746666878, 69.74350121907536, 53.47619886649988, 168.00131204599535]","[17.583101277068682, 18.38557506140424, 16.670770732831247, 16.206594038352726, 16.290251976949595, 31.528908099978885, 30.6470521192291]",7,Container,22708.0,2,TAURANGA
"['LANSHAN', 'SHANGHAI', 'ZHOUSHAN', 'GUANGZHOU', 'KAOHSIUNG', 'NEW PLYMOUTH']","[0.27843065370128195, 21.965599512058006, 20.652145075013234, 53.69384697936718, 48.31289806094145, 327.09433743098975]","[30.363643642999595, 35.43278340406577, 43.50474640594714, 54.05366427876007, 63.559723439871846, 85.26704183619619]",6,Bulker,40020.0,4,NEW PLYMOUTH
"['TIANJIN', 'SHANGHAI', 'ZHOUSHAN', 'GUANGZHOU', 'KAOHSIUNG', 'BRISBANE', 'AUCKLAND']","[0.3381890235140532, 33.738376123601604, 16.162548319575574, 43.14232640766882, 52.237500854806314, 190.32373473445318, 286.6235050181134]","[16.47602303638116, 24.893069928777077, 14.028690323568572, 11.759706917207062, 12.211379208083068, 27.38198679426834, 52.33914419542292]",7,Container,5923.0,3,AUCKLAND
"['YOSU', 'ONSAN', 'OSAKA', 'YOKKAICHI', 'YOKOHAMA', 'NEW PLYMOUTH']","[0.6601418717202359, 20.559479552760862, 81.2794371715376, 48.02238084856912, 28.12045335257311, 327.71082482563344]","[47.55672877903333, 45.816348987417186, 60.95645060639717, 58.04377339588233, 47.556695031207184, 46.771457353747884]",6,Tanker,49669.0,4,NEW PLYMOUTH
"['MARCHWOOD', 'BALTIMORE', 'BLOUNT ISLAND', 'ROYAL', 'CRIST_BAL', 'TABOGUILLA', 'AUCKLAND']","[1.3011941977581198, 167.61365002278882, 34.205549613209556, 47.52395044660632, 78.03822363240772, 6.614953574425195, 338.2792307730884]","[23.214759594977174, 33.73965299596225, 28.215836133469697, 26.249994914041128, 40.54619804938119, 55.02158494185311, 51.31766147675675]",7,RoRo,31143.0,1,AUCKLAND
"['LAUTOKA', 'SUVA', 'APIA', 'RAROTONGA', 'AITUTAKI', ""NUKU'ALOFA"", 'AUCKLAND']","[0.7778950427768441, 17.476914226286343, 59.02513281442146, 89.61243828694954, 18.456469595115713, 55.7298374793783, 129.2408044880996]","[23.301241671772043, 30.87471557612377, 25.431778866411808, 37.666707244676715, 17.03218375601079, 17.87464179387151, 65.59685699412486]",7,General Cargo,8378.0,2,AUCKLAND
"['OSAKA', 'YOKKAICHI', 'YOKOHAMA', 'KISARAZU', 'MIKAWA', 'SUVA', 'AUCKLAND']","[0.5060379259253112, 37.91240593308088, 22.20035790992614, 9.880491180786873, 26.430108146622025, 235.0082875215961, 101.35405619771065]","[14.606883227352533, 12.3962464355659, 14.107496517214974, 11.436171468794372, 15.912075563860192, 24.4017448164889, 50.53866882942938]",7,RoRo,16837.0,0,AUCKLAND
"['KINGSTON', 'PAPEETE', 'NOUMEA', 'BRISBANE', 'BOTANY', 'MELBOURNE', 'TAURANGA']","[0.26770973890649485, 262.1869364688899, 124.75269352477788, 60.1982632854846, 36.96160004282339, 35.31352577229393, 91.06468930090625]","[19.893243904996858, 23.464589182790746, 19.23153765528488, 35.44439514731004, 20.118841964533786, 31.619410050437907, 38.87038418214492]",7,Container,41028.0,1,TAURANGA
"['SAVANNAH', 'PAPEETE', 'NOUMEA', 'BRISBANE', 'TAURANGA']","[1.4736467225357979, 297.9648583833563, 124.75269352477788, 160.48268889956577, 67.38983167566971]","[23.94242446510309, 29.77553920016892, 27.678657340295864, 32.82218495737009, 32.84157207716462]",5,Container,35036.0,1,TAURANGA
"['GUANGZHOU', 'KAOHSIUNG', 'BRISBANE', 'BOTANY', 'MELBOURNE', 'AUCKLAND']","[0.24099535751663037, 80.10728280610905, 190.32373473445318, 84.5727863265116, 114.33550164062014, 81.89594354864074]","[22.140859460266363, 19.854696688306483, 14.276659613809095, 17.721871936864137, 29.86413376807047, 23.41125688425823]",6,Container,23261.0,0,AUCKLAND
"['KEELUNG', 'SHANGHAI', 'ZHOUSHAN', 'GUANGZHOU', 'GISBORNE']","[1.8856235044386795, 67.20480076109455, 9.913029636006351, 95.34752532170576, 258.3738898656476]","[22.49268433577461, 29.288290075313682, 28.54477629082373, 23.03588417476548, 17.419654073029267]",5,Reefer,12906.0,1,GISBORNE
"['LAE', 'KIMBE', 'RABAUL', 'HONIARA', 'TAURANGA']","[0.15994954599726996, 8.632577713967148, 43.23425304274441, 33.73471957023741, 115.34011259772811]","[23.661665382990055, 19.432601368061068, 15.981986779647869, 30.11761690122037, 23.789752239684184]",5,Container,13048.0,3,TAURANGA
"[""NUKU'ALOFA"", 'SUVA', 'APIA', 'RAROTONGA', 'AITUTAKI', 'AUCKLAND']","[0.5969468453800302, 20.65085025800573, 44.02477833557161, 59.11127404162975, 18.456469595115713, 158.41794720627152]","[24.884352252470876, 20.326033464068665, 27.21720247709405, 38.00020690187395, 22.86373645489295, 49.70404503129692]",6,General Cargo,20202.0,2,AUCKLAND
"['CARTAGENA', 'PHILADELPHIA', 'CHARLESTON', 'CRIST_BAL', 'TAURANGA']","[0.25777115926784067, 101.59737526153792, 47.325868765031025, 77.32008740147614, 334.89912658461026]","[14.384851689116394, 17.185625405327496, 19.385494095796385, 15.200456526773984, 15.458288432813884]",5,Container,43206.0,1,TAURANGA
"['CRIST_BAL', 'CARTAGENA', 'PHILADELPHIA', 'CHARLESTON', 'TAURANGA']","[0.7194246942033833, 21.59308765292619, 127.53494785328849, 72.80374415704061, 412.2192139860865]","[22.277972388873618, 19.961510426115968, 22.507735274835838, 21.66403225164564, 33.85271309797868]",5,Container,41028.0,1,TAURANGA
"['BUSAN NEW', 'RODMAN', 'BUENAVENTURA', 'CALLAO', 'TAURANGA']","[0.34764391320006216, 401.67426171193864, 75.3349048227318, 79.30214097400555, 304.0617099137667]","[34.240795389212344, 32.59959189949229, 18.32131293531966, 36.4991605116881, 34.201983103704364]",5,Container,107978.0,1,TAURANGA
"['YOKOHAMA', 'OSAKA', 'BUSAN NEW', 'SHANGHAI', 'SHENZHEN', 'HONG KONG', 'AUCKLAND']","[0.5836690062459946, 48.674635273282234, 79.51249288519982, 46.55837027271485, 77.1037169985777, 4.615462508771459, 262.4080045350207]","[23.234828924367175, 25.74015048616628, 28.84258562782237, 20.39198192987281, 29.106965501688112, 26.915719309766832, 39.89501763713409]",7,Container,23252.0,0,AUCKLAND
"['JEBEL ALI', 'DAMMAM', 'LAEM CHABANG', 'SINGAPORE', 'FREMANTLE', 'ADELAIDE', 'AUCKLAND']","[0.17266041367283336, 17.32027838127508, 226.39302958527495, 71.10857237969412, 115.50210111013746, 64.3917262605061, 244.26515440657593]","[14.907502224189052, 14.706502090981136, 13.043056851585725, 12.036230225049001, 8.873177089117217, 24.744910063034087, 42.77846237940933]",7,RoRo,14906.0,0,AUCKLAND
"['SUVA', 'APIA', 'PAGO PAGO HARBOR', 'RAROTONGA', 'AITUTAKI', 'AUCKLAND']","[0.44604646147105487, 44.02477833557161, 21.613287158666907, 76.52858293257994, 18.456469595115713, 95.3225009801842]","[24.632981636358153, 16.698170526068793, 21.516446756280136, 39.626483404321085, 15.233334158570102, 14.918133367186229]",6,General Cargo,8378.0,2,AUCKLAND
"['SUVA', 'LAUTOKA', 'APIA', 'PAGO PAGO HARBOR', ""NUKU'ALOFA"", 'TAURANGA']","[0.2581400640406819, 16.91317594962685, 44.79696221926476, 18.794162746666878, 57.79541731831246, 174.48608814154082]","[22.446016751597234, 19.611654116415686, 18.531682119971904, 17.611420922734823, 20.209747041031367, 27.117175306041435]",6,Container,22314.0,2,TAURANGA
"['SINGAPORE', 'NEW PRIOK', 'BRISBANE', 'BOTANY', 'MELBOURNE', 'KEMBLA', 'NAPIER']","[0.1919860483440754, 86.91486922229687, 217.02222483130862, 85.14042094308671, 146.09536320745903, 85.1505082784508, 231.41466992629546]","[45.36929050893544, 44.936908106666074, 42.052583940713866, 37.313990986743505, 55.05899550639154, 102.97001690677155, 62.34825168071217]",7,Bulker,61344.0,4,NAPIER
"['QINZHOU', 'SINGAPORE', 'NEW PRIOK', 'BRISBANE', 'KEMBLA', 'WELLINGTON']","[0.2285562055704411, 87.55952861864445, 59.295309045810704, 217.02222483130862, 66.86022825274425, 181.50050786546592]","[55.56288307551577, 60.617030427807826, 49.84548491380304, 48.83669213592239, 85.36953957792383, 119.28111902564655]",6,Bulker,32613.0,4,WELLINGTON
"['YOKKAICHI', 'YOKOHAMA', 'BRISBANE', 'KEMBLA', 'MELBOURNE', 'TAURANGA']","[0.5486129171920859, 28.12045335257311, 256.1283490484717, 97.42529089961518, 112.89520505720924, 175.73012359573403]","[42.986725957287184, 29.60169630293188, 22.61198364246782, 38.7182664508415, 55.73789629523057, 70.34603254963119]",6,Tanker,19946.0,0,TAURANGA
"['AR RUWAYS', 'FUJAIRAH', 'GEELONG', 'BRISBANE', 'TAURANGA']","[0.3074428249642742, 105.53922817893711, 415.7536519602655, 139.4363468442735, 220.39356862619272]","[68.20300685274049, 87.16723588657048, 92.41324827338455, 94.49125702367921, 98.96854072249926]",5,Bulker,28208.0,4,TAURANGA
"['ELIZABETH', 'DURBAN', 'MELBOURNE', 'KEMBLA', 'BRISBANE', 'AUCKLAND']","[0.8508351210374043, 72.62524708671273, 276.2659696273183, 92.27075570997413, 76.91470334180146, 110.31665559461928]","[25.472823026088, 31.251306370330937, 24.259819505231764, 24.691643520524305, 28.565636105052935, 32.854463781263625]",6,RoRo,19227.0,1,AUCKLAND
"['SINGAPORE', 'NEW PRIOK', 'BRISBANE', 'BOTANY', 'MELBOURNE', 'TAURANGA']","[0.09908305922604854, 44.46957413571431, 217.02222483130862, 33.35759628572435, 33.84448568512565, 107.35008816511017]","[42.7573512352122, 34.80956982843594, 52.3219642268642, 57.25065957564729, 67.07354748953553, 110.1456372262837]",6,Bulker,38215.0,4,TAURANGA
"['OSAKA', 'BUSAN NEW', 'SHANGHAI', 'SHENZHEN', 'HONG KONG', 'AUCKLAND']","[0.13751776857230502, 29.958249262154055, 43.06674612541611, 57.38546791828606, 4.615462508771459, 262.4080045350207]","[14.503491202961397, 28.784204597563917, 23.585201216996012, 17.12737250003801, 14.511849636377619, 28.144103592805912]",6,Container,31756.0,0,AUCKLAND
"['YOKKAICHI', 'YOKOHAMA', 'APRA HARBOR', 'BRISBANE', 'KEMBLA', 'AUCKLAND']","[0.29253471568399614, 8.606593924657957, 69.37946446810176, 133.69416944616987, 76.91470334180146, 133.43089955531]","[44.13645026341393, 18.72661318016395, 8.329319053313696, 14.325559930732084, 32.35951586331633, 40.722262355902934]",6,RoRo,14996.0,0,AUCKLAND
"['NINGBO', 'ZHOUSHAN', 'GUANGZHOU', 'KAOHSIUNG', 'BRISBANE', 'BOTANY', 'AUCKLAND']","[0.2217675463320623, 5.681324776706188, 45.048253126216544, 44.82242727647513, 190.32373473445318, 95.30734979310182, 109.09578960694898]","[24.58353819297499, 24.29341777315901, 14.99773376378029, 13.72246314879214, 20.136800779687462, 25.314971191905375, 49.68991565488143]",7,Container,53870.0,0,AUCKLAND
"['GROSSENSIEL', 'MARCHWOOD', 'BALTIMORE', 'BLOUNT ISLAND', 'KINGSTON', 'CRIST_BAL', 'AUCKLAND']","[0.4190048619301088, 95.42276776218432, 174.9410227013807, 106.45841519224555, 105.46702323590706, 97.97800624571103, 355.02967517712784]","[34.21475669303628, 40.03642340989212, 38.29081569659482, 24.437494213086723, 23.169126807148807, 60.972966661026874, 67.36411988724397]",7,General Cargo,18143.0,1,AUCKLAND
"['TOKYO', 'OSAKA', 'YOKKAICHI', 'YOKOHAMA', 'SUVA', 'AUCKLAND']","[0.3257027856860133, 40.51377257425663, 28.813428509141474, 12.528900495674932, 181.15975361852136, 171.49897058024493]","[21.525470416021765, 20.478993967515052, 16.532121882959554, 11.250894562559187, 23.771831588789034, 29.077068202784464]",6,Reefer,12354.0,0,AUCKLAND
"['NEW PRIOK', 'BRISBANE', 'BOTANY', 'MELBOURNE', 'ADELAIDE', 'KEMBLA', 'WELLINGTON']","[0.4150175286447586, 165.5633467785241, 29.568549318844514, 32.60365516898783, 83.87541670217024, 94.8390500955593, 223.82656472319346]","[28.240334898072437, 34.06102363870387, 32.63040776795334, 19.459942448215454, 23.72824239026612, 31.96769337560295, 35.80889957223688]",7,Container,52683.0,0,WELLINGTON
"['GUANGZHOU', 'KAOHSIUNG', 'BRISBANE', 'BOTANY', 'MELBOURNE', 'AUCKLAND']","[0.15887736413261444, 36.939693948355526, 190.32373473445318, 93.30290801902123, 114.33550164062014, 81.89594354864074]","[21.65061558193032, 17.754449897567323, 11.764718454347891, 19.68472153596925, 25.248755569192866, 22.002867425078684]",6,Container,49842.0,0,AUCKLAND
"['SHENZHEN', 'HONG KONG', 'GUANGZHOU', 'KAOHSIUNG', 'BRISBANE', 'BOTANY', 'TAURANGA']","[0.10147280127281366, 4.615462508771459, 21.402362491473518, 42.3152768617223, 190.32373473445318, 42.20879696894597, 179.69176422990407]","[25.853479117303042, 27.38895093130656, 21.89875383300524, 18.376119084750375, 22.007896019681564, 36.55316201294555, 46.53901265202993]",7,Container,53176.0,0,TAURANGA
"['YOKOHAMA', 'OSAKA', 'BUSAN NEW', 'SHANGHAI', 'SHENZHEN', 'HONG KONG', 'AUCKLAND']","[0.28646301203548163, 74.48755519676959, 79.51249288519982, 44.803118454562664, 47.14554186534013, 4.615462508771459, 262.4080045350207]","[29.516039525376, 37.118449402577916, 24.42555448955234, 18.47724139182281, 24.47105441160128, 33.03898896625467, 74.24521953847265]",7,Container,53870.0,0,AUCKLAND
"[""NUKU'ALOFA"", 'SUVA', 'APIA', 'PAGO PAGO HARBOR', 'RAROTONGA', 'AUCKLAND']","[1.122489321311018, 25.654716324979972, 44.02477833557161, 21.613287158666907, 42.30022469719994, 94.51605208196338]","[19.718706172553762, 19.255800901951694, 17.621474354959712, 29.226841674787163, 34.99641938107594, 23.222620346301657]",6,General Cargo,20202.0,2,AUCKLAND
"['PYEONGTAEK', 'ONSAN', 'OSAKA', 'YOKKAICHI', 'YOKOHAMA', 'SUVA', 'AUCKLAND']","[0.6254508133093826, 70.36409110116946, 43.09422541106888, 22.763729835481858, 17.92425949209235, 198.23240055639243, 155.20170846184502]","[13.576494946338336, 15.802165087308012, 12.379641892760247, 14.51365286788728, 10.114970096553389, 13.780104739364365, 41.67396050066832]",7,RoRo,12867.0,0,AUCKLAND
"['YOKKAICHI', 'YOKOHAMA', 'OSAKA', 'FUKUOKA', 'MOJI', 'APRA HARBOR', 'GISBORNE']","[1.8777465034121636, 16.872272011543867, 28.70190975639747, 12.297514740475451, 2.5274420915529587, 207.62545320054895, 181.21935662291813]","[21.057689929483022, 25.811583893405803, 26.313202122727255, 29.23180002188402, 26.382293250491173, 38.169374577598866, 74.4210112057673]",7,Reefer,12942.0,1,GISBORNE
"['SUVA', 'APIA', 'PAGO PAGO HARBOR', 'RAROTONGA', 'AITUTAKI', 'AUCKLAND']","[0.4397656666469618, 44.02477833557161, 21.613287158666907, 42.30022469719994, 18.456469595115713, 180.53613285148782]","[24.472984096530965, 19.06324579690735, 36.60257598333251, 26.739323505009004, 27.238459524293795, 50.28238674180058]",6,General Cargo,8378.0,2,AUCKLAND
"['SUVA', 'LAUTOKA', 'APIA', 'PAGO PAGO HARBOR', 'RAROTONGA', 'TAURANGA']","[0.24759852440829055, 14.804104676619021, 110.53218876534463, 18.794162746666878, 126.38601093950368, 89.1568944896871]","[12.845286521405502, 15.229027646245946, 12.72065190201865, 9.840314490122221, 10.946909686478651, 18.290927618012656]",6,Container,26947.0,2,TAURANGA
"['ZHUHAI', 'GUANGZHOU', 'KAOHSIUNG', 'BRISBANE', 'BOTANY', 'MELBOURNE', 'NAPIER']","[0.6410626725316533, 9.287177434083612, 27.807942276054078, 249.47840904381025, 58.42661668319991, 114.57724655350113, 260.7238153886207]","[24.254614673108808, 28.056891767416126, 42.84749442468628, 37.73987389928309, 30.341809329038828, 59.56141951414242, 57.01119674966315]",7,Bulker,37705.0,3,NAPIER
"['OSAKA', 'BUSAN NEW', 'SHANGHAI', 'SHENZHEN', 'HONG KONG', 'AUCKLAND']","[0.12171276330866188, 55.04588228803302, 36.89445476619204, 77.76980785911053, 4.615462508771459, 262.4080045350207]","[10.512545454957532, 18.561848425279564, 18.64202386766582, 13.828768229463309, 13.737246134293759, 25.947006632003934]",6,Container,52216.0,0,AUCKLAND
"['YOKOHAMA', 'OSAKA', 'BUSAN NEW', 'SHANGHAI', 'AUCKLAND']","[0.18785634984670518, 24.83621385439423, 75.17088975073362, 78.15482892411221, 256.8241581123317]","[17.682266165036896, 25.467791348054508, 18.541546764684224, 20.943780446398517, 16.47372452600731]",5,Container,51737.0,0,AUCKLAND
"['SUVA', 'APIA', 'PAGO PAGO HARBOR', 'RAROTONGA', 'AITUTAKI', ""NUKU'ALOFA"", 'AUCKLAND']","[0.714739398149056, 44.02477833557161, 21.613287158666907, 42.30022469719994, 18.456469595115713, 70.78961144708127, 189.72615869748793]","[19.594298937509663, 15.313728387051668, 18.156604574997473, 38.3807065929587, 22.00807192046929, 19.875114800242624, 55.56732553595078]",7,General Cargo,20202.0,2,AUCKLAND
"['HONG KONG', 'KEELUNG', 'SHANGHAI', 'ZHOUSHAN', 'GUANGZHOU', 'KAOHSIUNG', 'AUCKLAND']","[0.15114386113672196, 27.66062225461552, 42.7844461521096, 16.162548319575574, 40.96231625230074, 45.12640098659969, 255.57430247396877]","[18.339584567552897, 15.37251851654937, 23.02426838325575, 11.684921616261343, 12.904148459233486, 14.746356178031139, 54.436744163823484]",7,Container,66583.0,0,AUCKLAND
"['NOUMEA', 'BRISBANE', 'BOTANY', 'MELBOURNE', 'KEMBLA', 'AUCKLAND']","[0.5171851148910256, 56.658479245273305, 38.90924477966206, 26.225046499469084, 26.225046499469084, 210.18117479406487]","[19.288368726669677, 21.345938654168588, 18.58358666592948, 10.411170165878419, 20.115591039646123, 39.41479965468989]",6,RoRo,15506.0,0,AUCKLAND
"['PAPEETE', 'NOUMEA', 'BRISBANE', 'BOTANY', 'AUCKLAND']","[0.30779660300281875, 136.99026000452346, 98.02935723646573, 49.497659727163715, 129.40436382577298]","[25.258408090382495, 26.783122171938295, 18.114019910042867, 24.21503865392741, 34.74382552736263]",5,Container,66347.0,1,AUCKLAND
"['CRIST_BAL', 'TABOGUILLA', 'PAPEETE', 'NOUMEA', 'TAURANGA']","[0.34586678302672325, 8.196790298744265, 221.14604407501247, 170.79428463775213, 146.24962409857832]","[15.16678307986422, 13.498760591024512, 14.48599674032444, 16.204916883555363, 13.81892385547226]",5,Container,41028.0,1,TAURANGA
"['KEELUNG', 'SHANGHAI', 'ZHOUSHAN', 'GUANGZHOU', 'KAOHSIUNG', 'AUCKLAND']","[0.31765838852034034, 39.104122582539226, 9.913029636006351, 38.02243709543705, 19.691748597397147, 227.5196535592407]","[13.105023961884815, 18.082833206288647, 16.062622548714945, 11.201575355494633, 14.604277434719172, 29.378353286753317]",6,Reefer,10608.0,0,AUCKLAND
"['NEWARK', 'SAVANNAH', 'CRIST_BAL', 'PAPEETE', 'NOUMEA', 'TAURANGA']","[0.24605103027302744, 40.162010225192645, 74.96779637146477, 222.99706201189144, 124.75269352477788, 71.69354520020673]","[20.927406619895198, 16.266495583802666, 11.821158317362956, 14.169863608881787, 17.269008190126293, 38.26894819273851]",6,Container,51939.0,1,TAURANGA
"['KINGSTON', 'PAPEETE', 'NOUMEA', 'BRISBANE', 'BOTANY', 'MELBOURNE', 'AUCKLAND']","[0.377222496244521, 262.1869364688899, 180.21388129016086, 144.74095713351744, 95.30734979310182, 79.6039677209902, 158.9569769596453]","[28.17629753907436, 28.430622043966075, 18.13506100869018, 16.80183455450517, 35.68085027579578, 32.26224412027891, 56.27908875061136]",7,Container,51807.0,1,AUCKLAND
"['PAPEETE', 'NEW WESTMINSTER', 'SAN FRANCISCO', 'LOS ANGELES', 'BOTANY', 'MELBOURNE', 'AUCKLAND']","[0.6413305366236954, 217.68622210106784, 167.04298173868904, 81.37292205249211, 324.609313382862, 25.81950454329173, 106.07989930437805]","[18.944132714792346, 24.695768627957534, 19.810615124780202, 33.02914877059302, 39.96353129087314, 37.29426402030013, 47.33611563647596]",7,Container,51939.0,1,AUCKLAND
"['SUVA', 'LAUTOKA', 'APIA', 'PAGO PAGO HARBOR', 'AUCKLAND']","[1.2877739921863034, 15.227629436509183, 47.48967579528614, 21.613287158666907, 85.77574836910705]","[24.08477180747448, 26.149216544554275, 17.180889425334083, 26.023265126578004, 34.487750213829386]",5,General Cargo,20202.0,2,AUCKLAND
"['PYEONGTAEK', 'SHANGHAI', 'OSAKA', 'YOKKAICHI', 'YOKOHAMA', 'SUVA', 'AUCKLAND']","[0.6641072803299106, 46.2556886244822, 41.24011194839898, 16.574557033282897, 15.049294428598643, 218.4403717718466, 129.08657982200478]","[18.71546294954023, 16.933131975324745, 12.785464096142123, 13.881025288461656, 13.903231872044746, 19.269080959959876, 35.05207779679135]",7,RoRo,15261.0,0,AUCKLAND
"['CRIST_BAL', 'CARTAGENA', 'PHILADELPHIA', 'CHARLESTON', 'RODMAN', 'TABOGUILLA', 'TAURANGA']","[0.3215331193752322, 22.599304417837953, 108.62504859509973, 52.528148988640076, 78.53432371272801, 2.8198351552224974, 334.9354329747861]","[17.656684702981654, 16.657781663709432, 21.21924133520542, 19.531730006317048, 21.544429523975207, 30.105356622253854, 35.03351543587319]",7,Container,118944.0,1,TAURANGA
"['TABOGUILLA', 'RODMAN', 'BUENAVENTURA', 'CALLAO', 'TAURANGA']","[0.28717204991995016, 2.8198351552224974, 37.574312415607416, 78.79855101074051, 304.0617099137667]","[22.346265288043323, 25.734445528533602, 25.319772597091198, 42.12694529087252, 32.37654995297863]",5,Container,53176.0,1,TAURANGA
